comments,polarity,gender
Delhi to Lucknow   water landing ????????,neutral,0
"Railway and airport ,??????",positive,0
Everything is relatable,positive,0
Never watch his Video while eating.....You may die????,positive,0
Chacha ji everywhere gjb yesterday apki video dehkhi thi aur ab pta kitne saare group forward krdi bro love it ??????????,positive,0
"The first time travelling by plane I've been told the exact same thing 
""agar aap airport mai washroom nhi gye toh aapka jeevan vyartha hai""
??????????",positive,0
Chachaji Jaa Raha Hoon Was True As Hell ??????????,positive,0
Harsh beniwal light,neutral,0
He is actually totla,negative,0
Indian railways ????,neutral,0
so hilarious !!!!!,positive,0
"Awesome !  Suchh hai, kisi aur ke chappal pehenkar bathroom chale jaatey hain, train mey ????",positive,0
Train wali lines true hai,neutral,0
Cringe,negative,0
Who will come after insta reels,neutral,0
4:50 Modiji took that one too seriously,neutral,0
Last part about train was TRUE & RELATABLE....????,positive,0
Such a science person ????.,neutral,0
Chaapal wala story is so true.. Ek ne meri chappal lekar chal diya,positive,0
You somehow got a look like Harsh Beniwal??????,neutral,0
Too funny bilkul real experience pe based hai????,positive,0
great comedy guptaji,positive,0
Mera to slippers le gya tha,neutral,0
This is why indians love train journey more than air journey..trains journey creates memories..not plane journey?,positive,0
Great,positive,0
Copy of Kapil sharma,negative,0
Down to earth performance,positive,0
Amway Ka dealer ??????,positive,0
Truck driver comedy,neutral,0
Mast ho aap Gupta Ji,positive,0
"Train journey and plane... Both very accurate! 
I remember how people we met on train sometimes actually stayed in touch.",positive,0
You are awsm yrr... Really... Mast ho mast????????????,positive,0
What are they saying in the start Gupta g Or Gutka g ??????,neutral,0
Baniye always ROCKSsss !!! ????,positive,0
End part is best????,positive,0
The audience is laughing without such a lot laughter,neutral,0
Harsh Ka chota Bhai.,neutral,0
"Superb, what a sense of humour",positive,0
Amway dealer.,neutral,0
"From this to hotel wala experience.
Only change is hairstyle.   ; )",neutral,0
Saare content copy kyu krta h bhai,negative,0
"Your chat show was great 
At jaipur at birla auditorium",positive,0
"Absolutely true incidents about train! But now-a-days in trains also people are self centric. They only are submerged in their mobile and laptop screens and they eat privately,talk privately. Previously in Rajhdhani Express all the passengers in a coach were talking with others with harmony. Now in Rajhdhani Express,everyone is busy and have headphones around the head. They no more talk with other passengers..even if they speak the same language! Very disheartening!",positive,0
absolutely correct ??????????,positive,0
U r simply amazing..my god... hilarious to next level,positive,0
guptaji cool ho appa,positive,0
Sala isse achchi comedy tho mera kutta karta hai??,negative,0
Who else thinks this guy looks like Jackie chan??!??????,neutral,0
Gatiya comedy thi ??,negative,0
Comedy with real events is the best comedy ever,positive,0
"Guptaji you rocks....
Liquid soap ka tho mast thaa",positive,0
ANYone watching now.. ??????,neutral,0
#Gupta_Ji ye train wala mere saath bahut baar hua haii ....  i have separate phonebook list for the ppl i meet in train lol,positive,0
What a sense of humor. Mind blowing man.,positive,0
1.8k dislikes? Maybe they don't understand hindi!!,neutral,0
"Bhai Abi 1 hafte pehle hi gya mai b Delhi to lucknow 1st time by plane, self esteem Ki toh kamar tod dete h airport wle ????",positive,0
Can anyone tell how to make ringtone with mine name pankaj ji.using same music,neutral,0
Saw your show yesterday at FLYP. Very disappointed and left in the middle due to excessive abuses and lack of any sort of humor. Had high expectations but was really let down,negative,0
wow...just a hilarious performance guptaji.....,positive,0
Appurv bhai up wale ayse hi hote hai,neutral,0
An emway dealer,neutral,0
No I am not emway dealer,neutral,0
railway reservation fraud pe ek stand up comedy banao .,neutral,0
Such a funny comedian Gutpaji!,positive,0
After Abhishek Upamanyu you are best,positive,0
"I lost it at the part when he says ""bhaisaab ko kya pta murthal ke paranthe pasand aa gye hogye",positive,0
This is the best comedy video i have ever seen,positive,0
?????????????????? so hilarious,positive,0
Nice sir #Mkgallin1,positive,0
Watching from Nepal???? ??????,positive,0
Chappal wala punch was cult,positive,0
One of the best stand up comedian . Great content,positive,0
"I have never laughed like this in my entire life

??????????
Hell good",positive,0
Here but Jodi Kulu Siri you cant see Batha Bakwaas Aadmi a Kali police Case par Apni like or are you are come on,neutral,0
simply cute killer ??,neutral,0
"Someone just uploaded your ""ghutke wala experience"" wali video.",neutral,0
Me gya hu airprot pe washroom,positive,0
"Rofl????????, So pure comedy. I don't know who the freaking people who dislike this.....",positive,0
"Dear gupta ji...one point in your comedy has a technical error...you should have seriously think before making this point...you have said that air hostess says ""please help yourself before assisting others""..it means you should first help yourself not others...after you have helped yourself only then you can help others....other than your comedy is just fantastic.... doing a great job...love to hear more from you....with love",neutral,0
Bhai ki comedy toh dekho. Amazing man,positive,0
"He tried so hard..,..meeeah??",negative,0
Ur voice awesome,positive,0
"His Hindi and English, both are equally bad and so is his delivery.",negative,0
"We've enough people...
Nothing will be remain unsold.",negative,0
Amway is really genuine company & please raise your standard. God bless you,negative,0
His real life observations are amazing.hope to see him on bigger platform.,positive,0
Slippers thing happened with me too,positive,0
"I luv his sense of humour ?????? 
Nirvana achieve Kar liya ab",positive,0
"Hi Appurv, I am a big fan.. I love your comedy, I have seen the same videos multiple times as I enjoy them a lot. Just a request, please come up with new videos soon. Will be waiting for the next video.",positive,0
"BAHAUT PAKA DIYA 
TU CHHOD DE COMEDY",negative,0
Sir. Plz. Mobile no apka program karwana he hathars,positive,0
You really know what is AMWAY,neutral,0
This man is awesome.,positive,0
Jokes acche hain but punch aur timing nhi hai.,negative,0
all good ones Gupta ji...u have a very natural instinct for comedy...keep it up,positive,0
Good one ??????,positive,0
Great,positive,0
Each and every moment of journey is true .,neutral,0
Appurv Gupta nyc one brother,positive,0
Unnecessary abuses to make it funny... Lol,negative,0
Lovely comedy true by heart,positive,0
Just a suggestion. Constructive feedback. Innovate the style a bit. I can see a lot other famous comedians in you who have been there in the past. Your content is good. The style can be tweaked a bit to get something even more original out of you.,neutral,0
Good One Gupta Ji,positive,0
Awesome observation,positive,0
bhai u r awesome..one of the best standnup comedians i have ever scene,positive,0
judth tyu tal tahe ho..,negative,0
"Awesome bro, ye hai standup comedy ??????",positive,0
Lost my breath laughing at this????????????????????,positive,0
Too gud my friend. You are way better than those snobbish English speaking comedians who don't do shit and just waste time.,positive,0
Superb Appurv...keep it up..fresh content perfect timing..rooted to ground !,positive,0
Awesome comedy Gupta Ji????,positive,0
Apurva's sense of humour is fantastic and infectious.,positive,0
Bhai boht vadia ... Different concept....like it,positive,0
"Abe .. ye Kya bore Kar Raha he Yar .. fuck man, I should start my career as comedian..",negative,0
He is so spot on....,positive,0
She hai bhai,positive,0
Totally relatable .. airport ke bathroom me Nirvana ????,positive,0
Hilarious ????,positive,0
This guy is awesome,positive,0
boring,negative,0
Mast bro,positive,0
Awsum.. murthal k parathe gajab??????,positive,0
can't control my laughter ??????,positive,0
"Good content
but 
not edited well!",positive,0
This is the first comedy video I have seen consecutively two times laughing each time ????,positive,0
Too good... very hilarious...,positive,0
awesome man!! love your timing,positive,0
i did this chappapl wala in train??,positive,0
Great bhai,positive,0
gupta g ....... tussi great ho..... keep it up brother. !,positive,0
He speaks exactly like Karachi's ( Pakistan ) people ...loved it,positive,0
"awesome
one of the most amazing videos",positive,0
Hilarious,positive,0
??? ? ??? ???????? ... ??? ?? train ?? ????? ?? ?? ??? ?? ????? ?? ?? ??? ???? ?? ..,negative,0
amway is the best comprision your com....,neutral,0
Hilarious,positive,0
Last word is true...,positive,0
Perfect,positive,0
"Train mein chappal pehen kar toilet ja rahe hai, that was hilarious seriously ??????????",positive,0
The sound Guptaji is fabulous,positive,0
You are fuck cus the joke sucks,negative,0
Awesome presentation bhai ka,positive,0
Awsm appurv ????,positive,0
"Hahahaha... Ultimate..bhai mazaa aa gaya... Ur take on things is so good... U find humour in things in a way odrs dont..btw i know u know dis nd not trying to be pedantic here ???? but bhai zyada shows kiya karo .. waiting for ur new video ... 
(P.S. Ahmedabad kab aa rahe ho ??)",positive,0
Haha 1 of the most hilarious sets I've seen ??,positive,0
Man I hate your voice.. cliched jokes with your voice is impossible to bear ...,negative,0
Love this! I couldn't help but laugh. Keep it up!,positive,0
True he bhai,positive,0
This guy is amazing ????,positive,0
that was awesome.. :-),positive,0
"Like those who use Bose Headphones,??",neutral,0
Too good bhencho,positive,0
"All the stuff was good
But try pronounce "" Phir"" not ""Fir""",positive,0
"https://youtu.be/ZdDQkD0fXbk


must watch it if u really like Gupta Ji",neutral,0
Appurv - ur just fantastic - saw u live for the first time on Friday @ Noida - ur just too good - keep up the good work - :-),positive,0
Gupta Ji starts average and starts rocking midway..,positive,0
Bindi wali bandi.. LOL so true.. Childhood memories ...,positive,0
At some level you are copying @zakir_khan :),negative,0
that's some quality humor,negative,0
y is he trying to be kapil sharma of YouTube,negative,0
Omg  awesome???? after long time koi accha stand up dekha  subscribed ??,positive,0
Copying accent of Abhishek Upmanyu,negative,0
Great stand up  Gupta Ji...,positive,0
This was soo hilarious????,positive,0
better video editing can enhance your works display. its good,neutral,0
amazing gig bro. Loved the jokes. very fresh. keep them coming. So gooood hahaha amway joke was the best,positive,0
"when the video started i heard ""GUPTA JI GUPTA JI.."" then  it suddenly turns into ""KUTTA JI KUTTA JI"".by the way apurva  i m just joking .don't get offended",neutral,0
"Marginal similarities to Zakir Khan's stand up about his first flight. Similarities
1. Kitne log gaye hain airport
2. Airport pe cool banna hai
3. The way he would say naa naa naaa 
:D",negative,0
So funny!!!! Great job! ??????,positive,0
"Bhai Appurv..you don't need to laugh during act, believe me it would be more effective more entertaining. Awesome Performance!! All the best!! Good Job!! :)",neutral,0
Lol does anybody else think that he looks like Leonard from big bang theory of India? ????,neutral,0
I like appurva's videos because his jokes are very funny and we can relate to our life . Specialy they are not Vulgur like others do.,positive,0
This one is hilarious man,positive,0
Better than the other performance ??,positive,0
"bhaiiiiiiiiii <3 watched you after so many years... first saw you on NDTV rising stars.......  
much love <3 keep up.....",positive,0
To good Gupta Ji... awesome ?????? thanks bro ...,positive,0
Amway dealer joke was too good :) Well done Gupta ji.. Comedy is all about observations :),positive,0
